,ts_code,symbol,name,area,industry,fullname,market,list_date,delist_date
286,000761.SZ,000761,本钢板材,辽宁,普钢,本钢板材股份有限公司,主板,19980115,
287,000762.SZ,000762,西藏矿业,西藏,小金属,西藏矿业发展股份有限公司,主板,19970708,
288,000766.SZ,000766,通化金马,吉林,化学制药,通化金马药业集团股份有限公司,主板,19970430,
289,000767.SZ,000767,晋控电力,山西,火力发电,晋能控股山西电力股份有限公司,主板,19970609,
290,000768.SZ,000768,中航西飞,陕西,航空,中航西安飞机工业集团股份有限公司,主板,19970626,
291,000776.SZ,000776,广发证券,广东,证券,广发证券股份有限公司,主板,19970611,
292,000777.SZ,000777,中核科技,江苏,机械基件,中核苏阀科技实业股份有限公司,主板,19970710,
293,000778.SZ,000778,新兴铸管,河北,钢加工,新兴铸管股份有限公司,主板,19970606,
294,000779.SZ,000779,甘咨询,甘肃,建筑工程,甘肃工程咨询集团股份有限公司,主板,19970528,
295,000780.SZ,000780,ST平能,内蒙,煤炭开采,内蒙古平庄能源股份有限公司,主板,19970606,
296,000782.SZ,000782,美达股份,广东,化纤,广东新会美达锦纶股份有限公司,主板,19970619,
297,000783.SZ,000783,长江证券,湖北,证券,长江证券股份有限公司,主板,19970731,
298,000785.SZ,000785,居然之家,湖北,百货,居然之家新零售集团股份有限公司,主板,19970711,
299,000786.SZ,000786,北新建材,北京,其他建材,北新集团建材股份有限公司,主板,19970606,
300,000788.SZ,000788,北大医药,重庆,化学制药,北大医药股份有限公司,主板,19970616,
301,000789.SZ,000789,万年青,江西,水泥,江西万年青水泥股份有限公司,主板,19970923,
302,000790.SZ,000790,华神科技,四川,中成药,成都华神科技集团股份有限公司,主板,19980327,
303,000791.SZ,000791,甘肃电投,甘肃,水力发电,甘肃电投能源发展股份有限公司,主板,19971014,
304,000792.SZ,000792,盐湖股份,青海,化工原料,青海盐湖工业股份有限公司,主板,19970904,
305,000793.SZ,000793,华闻集团,海南,出版业,华闻传媒投资集团股份有限公司,主板,19970729,
306,000795.SZ,000795,英洛华,山西,矿物制品,英洛华科技股份有限公司,主板,19970808,
307,000796.SZ,000796,凯撒旅业,海南,旅游服务,凯撒同盛发展股份有限公司,主板,19970703,
308,000797.SZ,000797,中国武夷,福建,全国地产,中国武夷实业股份有限公司,主板,19970715,
309,000798.SZ,000798,中水渔业,北京,渔业,中水集团远洋股份有限公司,主板,19980212,
310,000799.SZ,000799,酒鬼酒,湖南,白酒,酒鬼酒股份有限公司,主板,19970718,
311,000800.SZ,000800,一汽解放,吉林,汽车整车,一汽解放集团股份有限公司,主板,19970618,
312,000801.SZ,000801,四川九洲,四川,家用电器,四川九洲电器股份有限公司,主板,19980506,
313,000802.SZ,000802,ST北文,北京,影视音像,北京京西文化旅游股份有限公司,主板,19980108,
314,000803.SZ,000803,北清环能,四川,环境保护,北清环能集团股份有限公司,主板,19980303,
315,000806.SZ,000806,ST银河,广西,电气设备,北海银河生物产业投资股份有限公司,主板,19980416,
316,000807.SZ,000807,云铝股份,云南,铝,云南铝业股份有限公司,主板,19980408,
317,000809.SZ,000809,铁岭新城,辽宁,区域地产,铁岭新城投资控股(集团)股份有限公司,主板,19980616,
318,000810.SZ,000810,创维数字,四川,家用电器,创维数字股份有限公司,主板,19980602,
319,000811.SZ,000811,冰轮环境,山东,工程机械,冰轮环境技术股份有限公司,主板,19980528,
320,000812.SZ,000812,陕西金叶,陕西,广告包装,陕西金叶科教集团股份有限公司,主板,19980623,
321,000813.SZ,000813,德展健康,新疆,化学制药,德展大健康股份有限公司,主板,19980519,
322,000815.SZ,000815,美利云,宁夏,造纸,中冶美利云产业投资股份有限公司,主板,19980609,
323,000816.SZ,000816,智慧农业,江苏,农用机械,江苏农华智慧农业科技股份有限公司,主板,19970818,
324,000818.SZ,000818,航锦科技,辽宁,化工原料,航锦科技股份有限公司,主板,19971017,
325,000819.SZ,000819,岳阳兴长,湖南,石油加工,岳阳兴长石化股份有限公司,主板,19970625,
326,000820.SZ,000820,*ST节能,辽宁,环境保护,神雾节能股份有限公司,主板,19980630,
327,000821.SZ,000821,京山轻机,湖北,轻工机械,湖北京山轻工机械股份有限公司,主板,19980626,
328,000822.SZ,000822,山东海化,山东,化工原料,山东海化股份有限公司,主板,19980703,
329,000823.SZ,000823,超声电子,广东,元器件,广东汕头超声电子股份有限公司,主板,19971008,
330,000825.SZ,000825,太钢不锈,山西,特种钢,山西太钢不锈钢股份有限公司,主板,19981021,
331,000826.SZ,000826,启迪环境,湖北,环境保护,启迪环境科技发展股份有限公司,主板,19980225,
332,000828.SZ,000828,东莞控股,广东,路桥,东莞发展控股股份有限公司,主板,19970617,
333,000829.SZ,000829,天音控股,江西,其他商业,天音通信控股股份有限公司,主板,19971202,
334,000830.SZ,000830,鲁西化工,山东,农药化肥,鲁西化工集团股份有限公司,主板,19980807,
335,000831.SZ,000831,五矿稀土,山西,小金属,五矿稀土股份有限公司,主板,19980911,
336,000833.SZ,000833,粤桂股份,广西,食品,广西粤桂广业控股股份有限公司,主板,19981111,
337,000835.SZ,000835,*ST长动,四川,影视音像,长城国际动漫游戏股份有限公司,主板,19990625,
338,000836.SZ,000836,富通信息,天津,通信设备,天津富通信息科技股份有限公司,主板,19970929,
339,000837.SZ,000837,秦川机床,陕西,机床制造,秦川机床工具集团股份公司,主板,19980928,
340,000838.SZ,000838,财信发展,重庆,区域地产,财信地产发展集团股份有限公司,主板,19970626,
341,000839.SZ,000839,中信国安,北京,综合类,中信国安信息产业股份有限公司,主板,19971031,
342,000848.SZ,000848,承德露露,河北,软饮料,河北承德露露股份有限公司,主板,19971113,
343,000850.SZ,000850,华茂股份,安徽,纺织,安徽华茂纺织股份有限公司,主板,19981007,
344,000851.SZ,000851,高鸿股份,贵州,通信设备,大唐高鸿数据网络技术股份有限公司,主板,19980609,
345,000852.SZ,000852,石化机械,湖北,化工机械,中石化石油机械股份有限公司,主板,19981126,
346,000856.SZ,000856,冀东装备,河北,机械基件,唐山冀东装备工程股份有限公司,主板,19980813,
347,000858.SZ,000858,五粮液,四川,白酒,宜宾五粮液股份有限公司,主板,19980427,
348,000859.SZ,000859,国风塑业,安徽,塑料,安徽国风塑业股份有限公司,主板,19981119,
349,000860.SZ,000860,顺鑫农业,北京,白酒,北京顺鑫农业股份有限公司,主板,19981104,
350,000861.SZ,000861,海印股份,广东,其他商业,广东海印集团股份有限公司,主板,19981028,
351,000862.SZ,000862,银星能源,宁夏,新型电力,宁夏银星能源股份有限公司,主板,19980915,
352,000863.SZ,000863,三湘印象,上海,区域地产,三湘印象股份有限公司,主板,19970925,
353,000868.SZ,000868,安凯客车,安徽,汽车整车,安徽安凯汽车股份有限公司,主板,19970725,
354,000869.SZ,000869,张裕A,山东,红黄酒,烟台张裕葡萄酿酒股份有限公司,主板,20001026,
355,000875.SZ,000875,吉电股份,吉林,火力发电,吉林电力股份有限公司,主板,20020926,
356,000876.SZ,000876,新希望,四川,饲料,新希望六和股份有限公司,主板,19980311,
357,000877.SZ,000877,天山股份,新疆,水泥,新疆天山水泥股份有限公司,主板,19990107,
358,000878.SZ,000878,云南铜业,云南,铜,云南铜业股份有限公司,主板,19980602,
359,000880.SZ,000880,潍柴重机,山东,机械基件,潍柴重机股份有限公司,主板,19980402,
360,000881.SZ,000881,中广核技,辽宁,综合类,中广核核技术发展股份有限公司,主板,19980902,
361,000882.SZ,000882,华联股份,北京,其他商业,北京华联商厦股份有限公司,主板,19980616,
362,000883.SZ,000883,湖北能源,湖北,火力发电,湖北能源集团股份有限公司,主板,19980519,
363,000885.SZ,000885,城发环境,河南,路桥,城发环境股份有限公司,主板,19990319,
364,000886.SZ,000886,海南高速,海南,路桥,海南高速公路股份有限公司,主板,19980123,
365,000887.SZ,000887,中鼎股份,安徽,汽车配件,安徽中鼎密封件股份有限公司,主板,19981203,
366,000888.SZ,000888,峨眉山A,四川,旅游景点,峨眉山旅游股份有限公司,主板,19971021,
367,000889.SZ,000889,中嘉博创,河北,通信设备,中嘉博创信息技术股份有限公司,主板,19971218,
368,000890.SZ,000890,法尔胜,江苏,钢加工,江苏法尔胜股份有限公司,主板,19990119,
369,000892.SZ,000892,欢瑞世纪,重庆,影视音像,欢瑞世纪联合股份有限公司,主板,19990115,
370,000893.SZ,000893,亚钾国际,广东,农药化肥,亚钾国际投资(广州)股份有限公司,主板,19981224,
371,000895.SZ,000895,双汇发展,河南,食品,河南双汇投资发展股份有限公司,主板,19981210,
372,000897.SZ,000897,津滨发展,天津,区域地产,天津津滨发展股份有限公司,主板,19990422,
373,000898.SZ,000898,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,主板,19971225,
374,000899.SZ,000899,赣能股份,江西,火力发电,江西赣能股份有限公司,主板,19971126,
375,000900.SZ,000900,现代投资,湖南,路桥,现代投资股份有限公司,主板,19990128,
376,000901.SZ,000901,航天科技,黑龙江,汽车配件,航天科技控股集团股份有限公司,主板,19990401,
377,000902.SZ,000902,新洋丰,湖北,农药化肥,新洋丰农业科技股份有限公司,主板,19990408,
378,000903.SZ,000903,云内动力,云南,汽车配件,昆明云内动力股份有限公司,主板,19990415,
379,000905.SZ,000905,厦门港务,福建,港口,厦门港务发展股份有限公司,主板,19990429,
380,000906.SZ,000906,浙商中拓,浙江,批发业,浙商中拓集团股份有限公司,主板,19990707,
381,000908.SZ,000908,景峰医药,湖南,化学制药,湖南景峰医药股份有限公司,主板,19990203,
382,000909.SZ,000909,数源科技,浙江,综合类,数源科技股份有限公司,主板,19990507,
383,000910.SZ,000910,大亚圣象,江苏,家居用品,大亚圣象家居股份有限公司,主板,19990630,
384,000911.SZ,000911,南宁糖业,广西,食品,南宁糖业股份有限公司,主板,19990527,
385,000912.SZ,000912,泸天化,四川,农药化肥,四川泸天化股份有限公司,主板,19990603,
386,000913.SZ,000913,钱江摩托,浙江,摩托车,浙江钱江摩托股份有限公司,主板,19990514,
387,000915.SZ,000915,华特达因,山东,化学制药,山东华特达因健康股份有限公司,主板,19990609,
388,000917.SZ,000917,电广传媒,湖南,影视音像,湖南电广传媒股份有限公司,主板,19990325,
389,000918.SZ,000918,嘉凯城,浙江,全国地产,嘉凯城集团股份有限公司,主板,19990720,
390,000919.SZ,000919,金陵药业,江苏,化学制药,金陵药业股份有限公司,主板,19991118,
391,000920.SZ,000920,沃顿科技,贵州,环境保护,沃顿科技股份有限公司,主板,19990616,
392,000921.SZ,000921,海信家电,广东,家用电器,海信家电集团股份有限公司,主板,19990713,
393,000922.SZ,000922,佳电股份,黑龙江,电气设备,哈尔滨电气集团佳木斯电机股份有限公司,主板,19990618,
394,000923.SZ,000923,河钢资源,河北,普钢,河钢资源股份有限公司,主板,19990714,
395,000925.SZ,000925,众合科技,浙江,专用机械,浙江众合科技股份有限公司,主板,19990611,
396,000926.SZ,000926,福星股份,湖北,区域地产,湖北福星科技股份有限公司,主板,19990618,
397,000927.SZ,000927,中国铁物,天津,批发业,中国铁路物资股份有限公司,主板,19990727,
398,000928.SZ,000928,中钢国际,吉林,建筑工程,中钢国际工程技术股份有限公司,主板,19990312,
399,000929.SZ,000929,兰州黄河,甘肃,啤酒,兰州黄河企业股份有限公司,主板,19990623,
400,000930.SZ,000930,中粮科技,安徽,农业综合,中粮生物科技股份有限公司,主板,19990712,
401,000931.SZ,000931,中关村,北京,生物制药,北京中关村科技发展(控股)股份有限公司,主板,19990712,
402,000932.SZ,000932,华菱钢铁,湖南,普钢,湖南华菱钢铁股份有限公司,主板,19990803,
403,000933.SZ,000933,神火股份,河南,铝,河南神火煤电股份有限公司,主板,19990831,
404,000935.SZ,000935,四川双马,四川,水泥,四川双马水泥股份有限公司,主板,19990824,
405,000936.SZ,000936,华西股份,江苏,化纤,江苏华西村股份有限公司,主板,19990810,
406,000937.SZ,000937,冀中能源,河北,煤炭开采,冀中能源股份有限公司,主板,19990909,
407,000938.SZ,000938,紫光股份,北京,软件服务,紫光股份有限公司,主板,19991104,
408,000948.SZ,000948,南天信息,云南,软件服务,云南南天电子信息产业股份有限公司,主板,19991014,
409,000949.SZ,000949,新乡化纤,河南,化纤,新乡化纤股份有限公司,主板,19991021,
410,000950.SZ,000950,重药控股,重庆,医药商业,重药控股股份有限公司,主板,19990916,
411,000951.SZ,000951,中国重汽,山东,汽车整车,中国重汽集团济南卡车股份有限公司,主板,19991125,
412,000952.SZ,000952,广济药业,湖北,化学制药,湖北广济药业股份有限公司,主板,19991112,
413,000953.SZ,000953,河化股份,广西,化学制药,广西河池化工股份有限公司,主板,19991202,
414,000955.SZ,000955,欣龙控股,海南,纺织,欣龙控股(集团)股份有限公司,主板,19991209,
415,000957.SZ,000957,中通客车,山东,汽车整车,中通客车股份有限公司,主板,20000113,
416,000958.SZ,000958,东方能源,河北,多元金融,国家电投集团东方新能源股份有限公司,主板,19991223,
417,000959.SZ,000959,首钢股份,北京,普钢,北京首钢股份有限公司,主板,19991216,
418,000960.SZ,000960,锡业股份,云南,小金属,云南锡业股份有限公司,主板,20000221,
419,000961.SZ,000961,中南建设,江苏,建筑工程,江苏中南建设集团股份有限公司,主板,20000301,
420,000962.SZ,000962,东方钽业,宁夏,小金属,宁夏东方钽业股份有限公司,主板,20000120,
421,000963.SZ,000963,华东医药,浙江,化学制药,华东医药股份有限公司,主板,20000127,
422,000965.SZ,000965,天保基建,天津,区域地产,天津天保基建股份有限公司,主板,20000406,
423,000966.SZ,000966,长源电力,湖北,火力发电,国家能源集团长源电力股份有限公司,主板,20000316,
424,000967.SZ,000967,盈峰环境,浙江,环境保护,盈峰环境科技集团股份有限公司,主板,20000330,
